,cost_for_two,cuisines,locality,rest_name
1385,,"['Arabian', 'Middle Eastern']",Al Majaz,Bab Srejeh Restaurant & Grill
1386,,"['Arabian', 'Middle Eastern']",Maleha & Around,Alwan Al Hayath Restaurant
1387,,['Sri Lankan'],Al Nud,Lucky Star Restaurant
1388,,"['Indian', 'South Indian', 'North Indian', 'Chinese']",Muwailih Commercial,Al Wadi
1389,,['Fast Food'],Al Riqqa Suburb,Khibz W Kabab Bakery & Cafeteria
1390,,"['Arabian', 'Middle Eastern', 'Mandi', 'Grill', 'Juices']",Al Majaz,Sharea Abu Rummanah Restaurant
1391,,['Filipino'],Abu Shagara,Ayala City Grill
1392,,['International'],Maleha & Around,The Rock Restaurant - Al Faya Retreat
1393,,"['Indian', 'South Indian', 'Fast Food']",Abu Shagara,Jesir Al Madinah Cafeteria
1394,,['North Indian'],"Safari Mall, Muwailih Commercial",Safari Bakery
1395,,['Indian'],Industrial Area,Seven Emirates Restaurant
1396,,['Seafood'],University City,C Food
1397,,"['Grill', 'Seafood']",Al Nahda,Captains Pot Restaurant
1398,,"['Indian', 'South Indian']",Al Mahatah,Al Mansourah Cafeteria
1399,,['Fast Food'],"Aljada by ARADA, University City",Cracked
1400,,"['Indian', 'South Indian']",Maysaloon,Al Saryah
1401,,"['Fast Food', 'Juices']",Khor Fakkan,Ice Palace
1402,,"['Fast Food', 'Juices']",Al Ghuwair,Mammu Tea
1403,,"['Arabian', 'Middle Eastern']",University City,Shawarma Vibes
1404,,['Indian'],Saif Zone,Express Catering (Chef & Spice)
1405,,"['Indian', 'South Indian', 'North Indian']",Saif Zone,Grand Catering Restaurant
1406,,['Pakistani'],Industrial Area,Dar Al Fajr Restaurant
1407,,"['Arabian', 'Middle Eastern', 'Bakery']",Al Taawun,Nabaa Al Sham Pastry
1408,,"['Indian', 'South Indian', 'Kerala']",Al Ghuwair,Zahrat Al Nejoum Cafeteria
1409,,"['Fast Food', 'Beverages']",Abu Shagara,Al Shaai Al Mumayaz Cafeteria
1410,,"['Indian', 'Juices']",Al Majaz,Shaban Cafeteria
1411,,['Street Food'],Saif Zone,Talal Caffee
1412,,"['Cafe', 'Healthy Food']",Maleha & Around,Healthy Farm Eatery
1413,,['Pakistani'],Al Ghuwair,Al Radar Cafeteria
1414,,"['Indian', 'Pakistani', 'Middle Eastern']",Industrial Area,Al Karaz Restaurant
1415,,"['Arabian', 'Middle Eastern', 'Indian', 'Filipino', 'Chinese']",Al Mirgab,Golden Fork
1416,,['Fast Food'],Al Nasseriya,Al Tazar Cafeteria
1417,,"['Filipino', 'Desserts']",Al Nud,Manqusha Cafeteria
1418,,['Pakistani'],Industrial Area,Taj Malabar
1419,,"['Fast Food', 'Coffee', 'Tea']",University City,Dar Malik Al Karak
1420,,"['Fast Food', 'Coffee', 'Tea']",University City,Dar Malik Al Karak
1421,,"['Kerala', 'Juices']",Al Ghuwair,Ahmed Al Ansari Cafeteria (Ustad Hotel)
1422,,"['Cafe', 'Bakery']",University City,Blossom Sweets & Cafe
1423,,['African'],Al Nahda,African Kingdom Restaurant
1424,,['Pakistani'],Al Manakh,Waqar Jarral
1425,,"['Fast Food', 'American']",University City,Mac & Wings
1426,,"['Mughlai', 'South Indian', 'Juices', 'Chinese', 'Seafood']",Industrial Area,Al Zouq Restaurant
1427,,"['Fast Food', 'Beverages']",Industrial Area,Sharjah Club Cafeteria
1428,,"['Indian', 'Fast Food']",Al Mareija,Al Shamaiem Restaurant
1429,,"['Indian', 'South Indian', 'Kerala']",Muwailih Commercial,Shambath Darbar Restaurant
1430,,"['Fast Food', 'Beverages']",Al Riqqa Suburb,Al Najma Al Baydha
1431,,"['Indian', 'South Indian']",Al Ghuwair,Al Eid Restaurant
1432,,"['Arabian', 'Middle Eastern', 'Desserts']",Al Majaz,Alaker Al Nabulsi Sweets
1433,,"['Bakery', 'Fast Food', 'Pizza', 'Arabian']",Al Majaz,Jabal Al Rayan Snacks And Pastry
1434,,['South Indian'],Bu Tina,Al Zulal Restaurant
1435,,['Fast Food'],Al Ghuwair,Ahmed Sarhan Cafeteria
1436,,['Afghan'],Industrial Area,Dar Al Afghani
1437,,['Cafe'],"Sharjah Carlton Hotel, Al Khan",The Al Atlal Restaurant & Coffee Shop - Sharjah...
1438,,"['South Indian', 'North Indian', 'Chinese', 'Seafood']",Industrial Area,Taam Al Nanaa Restaurant
1439,,['Juices'],Wasit Suburb,Al Toot Al Berry
1440,,"['Bakery', 'Fast Food', 'Pizza', 'Arabian']",Al Majaz,Jabal Al Rayan Snacks And Pastry
1441,,['Fast Food'],Muwailih Commercial,Qemat Al Safa
1442,,"['South Indian', 'Kerala']",Al Mahatah,Waqt Al Ishaa
1443,,['Fast Food'],University City,Dallat Muwaileh Cafeteria
1444,,"['American', 'Fast Food']",University City,Alathshi
1445,,['Fast Food'],Al Ghuwair,Jesr Al Mahabah Cafe
1446,,"['Indian', 'South Indian', 'Chinese']",Industrial Area,Tareeq Paris Restaurant
1447,,"['Fast Food', 'Grill', 'Indian']","The Grand Avenue, Al Nasseriya",Sabah Al Sham
1448,,['Bengali'],Al Shuwaihean,Jabal Tariq Restaurant
1449,,"['Indian', 'Chinese', 'Fast Food', 'Beverages']",Al Nahda,Sour Mango Restaurant
1450,,"['Burger', 'Fast Food', 'Beverages']",Sharqan,Davinchy
1451,,['Fast Food'],Al Mareija,Al Areen
1452,,['Kerala'],Abu Shagara,Ard Al Ward Restaurant
1453,,['Fast Food'],Al Riqqa Suburb,Pak Arab Cafeteria
1454,,['Fast Food'],Khor Fakkan,Chicken Palace
1455,,['Pakistani'],Industrial Area,Najmat Muwaileh Restaurant
1456,,"['Fast Food', 'Beverages']",Industrial Area,Bab Al Rehan Cafeteria
1457,,"['Indian', 'South Indian']",Al Nabba,Al Amasi
1458,,"['Indian', 'North Indian', 'Pakistani']",Industrial Area,Fakhar Al Punjab Restaurant
1459,,"['Indian', 'South Indian']",Al Soor,Al Inma Cafeteria
1460,,"['Pakistani', 'Indian']",Industrial Area,SALSA (Al Sanabil Al Sabie)
1461,,"['Fast Food', 'American']",University City,Mac & Wings
1462,,"['Arabian', 'Middle Eastern', 'Grill']",University City,Hawadeet Restaurant
1463,,"['Fast Food', 'Arabian', 'Middle Eastern']",Industrial Area,Remal Al Sahra Restaurant
1464,,['Cafe'],Khor Fakkan,Magic Cafe
1465,,"['Pakistani', 'Indian']",Industrial Area,Jebal Mumbai Restaurant
1466,,"['North Indian', 'South Indian', 'Chinese']",Muwailih Commercial,Anna Restaurant
1467,,"['Cafe', 'Juices', 'Desserts']",Muwailih Commercial,Ice Island Cafe
1468,,"['Indian', 'Fast Food']",Industrial Area,Ibn Al Jabal Cafeteria
1469,,"['North Indian', 'South Indian', 'Chinese']",Muwailih Commercial,Al Shamah Cafeteria
1470,,"['Indian', 'Arabian', 'Middle Eastern', 'Fast Food']",Saif Zone,KPS Tasty Food
1471,,"['Fast Food', 'South Indian', 'Beverages']",Al Qulayaa,Shabab Al Jazeera
1472,,"['Indian', 'South Indian', 'North Indian']",Abu Shagara,Al Kharan Cafeteria
1473,,['Cafe'],Saif Zone,Green Coffee Shop
1474,,"['Arabian', 'Middle Eastern']",Al Majaz,Bait Al Salhiya
1475,,"['Arabian', 'Middle Eastern', 'Street Food']",University City,Salalah Mashakeek
1476,,['Fast Food'],Al Mahatah,Al Kalimah Cafeteria
1477,,['Fast Food'],Industrial Area,Abdul Rahman Ahmed Restaurant
1478,,['Cafe'],"Crystal Plaza Hotel, Al Majaz",New York Coffee
1479,,"['Ice Cream', 'Desserts']","Sharjah International Airport, Saif Zone",London Dairy
1480,,"['Indian', 'Pakistani', 'Bangladeshi']",Abu Shagara,Majlis Al Madinah Restaurant
1481,,['North Indian'],Industrial Area,Al Afif Restaurant - Veggie World
1482,,['Cafe'],University City,Room Speciality Cafe
1483,,"['Indian', 'Biryani', 'South Indian']",Halwan Suburb,Secunderabad Cafeteria
1484,,['Pakistani'],Industrial Area,Al Lamaan Cafeteria
1485,,"['Arabian', 'Middle Eastern']",Wasit Suburb,Mahashi Ala Kaifak
1486,,['Middle Eastern'],Industrial Area,Bab Khaibar Restaurant
1487,,"['Arabian', 'Middle Eastern']","Zawaya Walk, Mughaidir Suburb",Cards Restaurant
1488,,"['Indian', 'Juices']",Al Mareija,Al Abrah Cafeteria
1489,,['Fast Food'],"Aljada by ARADA, University City",Meet
1490,,['Pakistani'],Muwailih Commercial,Al Nahar Al Safi Restaurant
1491,,"['Indian', 'South Indian']",Muwailih Commercial,Noor Al Ardh Cafeteria
1492,,"['Arabian', 'Middle Eastern', 'Street Food']",University City,Shawarmer
1493,,['Indian'],Saif Zone,Al Bader Star Restaurant
1494,,"['Arabian', 'Middle Eastern']",Halwan Suburb,Fatta Kawareh
1495,,['Fast Food'],Al Riqqa Suburb,Tanatif
1496,,"['Indian', 'South Indian']",Khor Fakkan,Taj
1497,,"['Arabian', 'Middle Eastern', 'Fast Food']",Al Majaz,Lathith & Sehhi Cafeteria
1498,,['Indian'],Industrial Area,New Ajmeer Restaurant
1499,,"['Indian', 'South Indian']",Khor Fakkan,Green Belt
1500,,"['Beverages', 'Desserts']",University City,Lassi Galaxy
1501,,['Fast Food'],Khor Fakkan,Al Fouj
1502,,"['Indian', 'Chinese', 'Arabian', 'Middle Eastern']",Muwailih Commercial,Anwar Al Deera Restaurant
1503,,"['Indian', 'Fast Food', 'Juices', 'Grill']",Industrial Area,Imperial Restaurant
1504,,"['Fast Food', 'Indian', 'South Indian']",Halwan Suburb,Al Taka Cafeteria
1505,,"['Bakery', 'Cafe']",Maleha & Around,Coffies
1506,,['Burger'],Al Majaz,Shack Burger
1507,,['Cafe'],"Zawaya Walk, Mughaidir Suburb",Nostalgia
1508,,['Arabian'],"Novotel Sharjah Expo Centre Hotel, Al Taawun",Orient Restaurant - Novotel Sharjah Expo Centre Hotel
1509,,"['Italian', 'Arabian', 'European']","72 Hotel, Al Majaz 1",Equation All Day Dining - Hotel 72 by HUES
1510,,['Fast Food'],Saif Zone,Faal Al Khair
1511,,"['Korean', 'Filipino', 'Chinese']",Al Nud,Oriental Flavor
1512,,"['Bakery', 'Desserts']",University City,Cake Al Taybeen
1513,,"['Indian', 'Arabian']",Al Nud,Spark Restaurant
1514,,['Fast Food'],Khor Fakkan,Raheeb
1515,,['Fast Food'],Khor Fakkan,Venus
1516,,['South Indian'],Al Ghuwair,Tareeq Al Madinah Cafeteria
1517,,"['Indian', 'South Indian']",Abu Shagara,Safeenath Al Bahr Cafeteria
1518,,['Beverages'],"Sahara Centre, Al Nahda",Happy Bubbles
1519,,['Indian'],Al Nahda,Abu Mousa Cafeteria
1520,,['Fast Food'],Muwailih Commercial,Amwaj Muwailih Cafeteria
1521,,['Fast Food'],Abu Shagara,Nahr Al Madeenah Restaurant
1522,,"['Pakistani', 'Mandi']",Industrial Area,Al Hanouf Public Kitchen
1523,,['Fast Food'],Al Majaz,Bustan Al Majaz Cafeteria
1524,,['International'],"Al Badayer Oasis, Maleha & Around",Al Madam Restaurant - Al Badayer Oasis
1525,,['Indian'],Al Nahda,Kababs And More
1526,,"['Kerala', 'Indian', 'Fast Food']",Abu Shagara,Yellow Banana Cafeteria
1527,,"['Indian', 'North Indian', 'Pakistani', 'Chinese']",Al Nahda,Dar Al Shams Cafeteria
1528,,"['Fast Food', 'Beverages']",Al Mahatah,Al Qasmia Cafeteria
1529,,"['Seafood', 'Arabian', 'Middle Eastern']",Al Riqqa Suburb,Shahouf Al Fareej Kitchen
1530,,['Fast Food'],Industrial Area,Al Rabiah Cafeteria
1531,,"['Steak', 'Burger']","Aljada by ARADA, University City",Steakanji
1532,,['Fast Food'],Abu Shagara,Nahr Al Madeenah Restaurant
1533,,"['Pakistani', 'Afghan', 'Grill']",Industrial Area,Wadi Al Khaleej Restaurant
1534,,"['Arabian', 'Middle Eastern', 'Seafood']",Abu Shagara,Samakmk Seafood Restaurant
1535,,['Indian'],Industrial Area,Bilad Al Arab Restaurant
1536,,"['Fast Food', 'Juices']",Al Jubail,Bait Al Shai Al Sailani
1537,,"['Fast Food', 'Juices']",University City,Orange Cafeteria
1538,,"['Indian', 'Fast Food']",Industrial Area,Lucky Restaurant
1539,,['Fast Food'],Al Riqqa Suburb,Wahat Al Jazzat
1540,,['Seafood'],Al Nud,Alam Al Behar Fish Cooking
1541,,"['Mandi', 'Arabian', 'Middle Eastern']",Sharqan,Qasar Najd Mandi Restaurant
1542,,"['Fast Food', 'Juices']",Industrial Area,Al Mubashir Cafe
1543,,"['Indian', 'South Indian', 'Chinese', 'North Indian']",Bu Tina,Al Muwafajah Restaurant
1544,,"['Indian', 'South Indian']",Al Nahda,Al Mawadah Cafeteria
1545,,['Burger'],Al Shuwaihean,Al Wasl Cafeteria
1546,,['Fast Food'],University City,Rukn Al Shawarma
1547,,"['Cafe', 'Desserts']",University City,Gram Cafe
1548,,"['Kerala', 'South Indian']",Muwailih Commercial,Thekkini
1549,,['Beverages'],Al Khan,Asaeir Al Khan
1550,,"['Fast Food', 'Juices']",University City,Rukn Muwalih Cafeteria
1551,,"['Beverages', 'Fast Food']","Al Majaz Waterfront, Al Majaz 3",Fruit Gang
1552,,"['Juices', 'Desserts']",Al Taawun,Abu Shaker Juices & Sweets
1553,,"['Pakistani', 'Bangladeshi', 'Indian']",Al Majaz,Faan Al Dhiyafah Cafeteria
1554,,['Cafe'],Industrial Area,Tulip Cafe
1555,,"['Kerala', 'Indian', 'Fast Food']",Al Majaz,Shatee Al Madeena Restaurant
1556,,['Fast Food'],Muwailih Commercial,Friends Cafeteria
1557,,"['Indian', 'Fast Food', 'Juices']",Industrial Area,Al Nadif Cafeteria
1558,,['Indian'],Industrial Area,Sydney Restaurant
1559,,"['Fast Food', 'Indian']",Maysaloon,Palma Cafeteria
1560,,['Cafe'],University City,Old Caf
1561,,"['Fast Food', 'Desserts']",Saif Zone,WOFL
1562,,['Fast Food'],Al Shuwaihean,Al Umna Cafeteria
1563,,"['Indian', 'South Indian']",Al Nud,Cafeteria Al Dhawi
1564,,"['Fast Food', 'Juices']",Industrial Area,Al Maha Cafeteria
1565,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Al Fanar
1566,,['Fast Food'],Wasit Suburb,Cafeteria Atayab Al Sham
1567,,"['Indian', 'North Indian']",Industrial Area,Al Usrah Al Arabiah
1568,,"['Beverages', 'Juices', 'Desserts']",University City,Juices Time
1569,,['Cafe'],University City,Pine Corner Café
1570,,['Fast Food'],Al Ghuwair,Al Thakrayat Cafeteria
1571,,"['Kerala', 'Indian']","Grand Mall, Al Manakh",Spicy Village
1572,,"['Arabian', 'Middle Eastern', 'Desserts', 'Juices']",Al Majaz,Dallah Al Magaz
1573,,['Egyptian'],University City,Koshari Gourmet
1574,,"['Fast Food', 'Beverages']",Al Qulayaa,Hummus Cafeteria
1575,,"['Beverages', 'Juices', 'Ice Cream']",Al Shuwaihean,Mumbai Cool Lassi Shop
1576,,['Fast Food'],Muwailih Commercial,Best Chicken Cafeteria
1577,,"['Indian', 'South Indian', 'North Indian']",Al Majaz,Blue Dana Restaurant
1578,,['Fast Food'],University City,Samoon Iraqi
1579,,"['Thai', 'Juices']","Al Shaab Village, Al Riqqa Suburb",Thai Fruits
1580,,"['Fast Food', 'Indian', 'South Indian']",Industrial Area,Al Shorafa Cafeteria
1581,,['Fast Food'],"Zero 6, University City",Garrett Popcorn
1582,,['Fast Food'],Al Majaz,Idris Cafeteria
1583,,"['Arabian', 'Middle Eastern']",University City,Al Reyadi Diet Food
1584,,['Sri Lankan'],Al Qulayaa,Lualua Al Nahar Restaurant
1585,,['South Indian'],Muwailih Commercial,Dar Al Jawdah
1586,,"['Afghan', 'Grill']",Industrial Area,Shay Al Bokhar Cafeteria
1587,,['Pakistani'],Al Majaz,Hadiqat Al Safa Restaurant
1588,,"['Fast Food', 'Beverages']",Industrial Area,Al Umsiah Restaurant
1589,,"['Kerala', 'South Indian']",Al Shuwaihean,Al Ramziah Cafeteria
1590,,"['Filipino', 'Thai', 'Fast Food']",Al Majaz,Taste Philippines Restaurant
1591,,['Fast Food'],Al Manakh,Al Thameed Cafeteria
1592,,['Fast Food'],Khor Fakkan,Green Valley
1593,,"['Desserts', 'Arabian', 'Middle Eastern']",Al Majaz,Kiwan Sweets
1594,,"['Indian', 'Chinese']",Khor Fakkan,Al Ikhtiyar Restaurant
1595,,['Cafe'],"Novotel Sharjah Expo Centre Hotel, Al Taawun",Orient Cafe - Novotel Sharjah Expo Centre Hotel
1596,,['Fast Food'],Al Mareija,Al Mubarakiah Cafeteria
1597,,['Fast Food'],Al Mareija,Al Mubarakiah Cafeteria
1598,,"['Indian', 'Fast Food']",Bu Tina,Anwar Al Sham Cafeteria
1599,,['Cafe'],"72 Hotel, Al Majaz 1",Quadrant Coffee Shop - Hotel 72 by HUES
1600,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Al Tabkh Al Irani
1601,,"['Indian', 'Pakistani']",Al Mareija,Najmat Al Sama
1602,,['Pakistani'],Industrial Area,Hadiqat Shalimar
1603,,['Fast Food'],Maleha & Around,Ajwaa Al Madam Cafeteria
1604,,['Pakistani'],Maleha & Around,Al Dheyouf Cafeteria
1605,,['Pakistani'],Industrial Area,Bait Karachi Restaurant
1606,,"['Pakistani', 'Biryani']",Muwailih Commercial,Biryani Kabab
1607,,"['Indian', 'South Indian']",Al Mahatah,Al Noor Alhadi Cafeteria
1608,,['Afghan'],Industrial Area,Madinat Al Barakah Restaurant
1609,,"['Pakistani', 'Indian']",Industrial Area,Al Khatir Restaurant
1610,,['Pakistani'],Industrial Area,Jsir Lahore
1611,,['Fast Food'],Muwailih Commercial,Al Shibl Cafeteria
1612,,"['Indian', 'South Indian']",Industrial Area,Al Iskemo Restaurant
1613,,"['Fast Food', 'Burger']",Sharqan,Jabal Al Arab
1614,,['Fast Food'],Al Riqqa Suburb,Jabal Al Tubah Cafeteria
1615,,['Indian'],Al Nabba,Al Nawadir Cafeteria
1616,,['Indian'],Industrial Area,Al Muhjah
1617,,"['Arabian', 'Middle Eastern']",Al Nabba,Al Nargis Cafeteria
1618,,['Desserts'],Khor Fakkan,Kingberry
1619,,"['Indian', 'Fast Food']",Industrial Area,Jonaki
1620,,['Pakistani'],Industrial Area,Burj Khaibar Restaurant
1621,,"['South Indian', 'Kerala']",Muwailih Commercial,Jabal Muwaileh Restaurant
1622,,['Fast Food'],Khor Fakkan,Laban Barid Cafeteria
1623,,['South Indian'],Industrial Area,Al Taqaddam Restaurant
1624,,"['South Indian', 'North Indian']",Al Nabba,Zahra Al Rahmanya Cafeteria - كافتريا...
1625,,"['Arabian', 'Middle Eastern', 'Grill']",Al Majaz,Tabkhat Darna Restaurant
1626,,"['Kerala', 'Indian', 'Fast Food']",University City,Fakhar Al Dar Cafeteria
1627,,"['Fast Food', 'South Indian', 'Chinese']",University City,Tea Arts Cafeteria
1628,,"['Arabian', 'Middle Eastern', 'Grill']",Al Majaz,Tabkhat Darna Restaurant
1629,,"['Pakistani', 'Indian', 'Fast Food']",Al Nahda,Rukn Al Sadara Restaurant
1630,,"['Street Food', 'Juices']",Muwailih Commercial,Dar Al Shay & Haleeb
1631,,"['Desserts', 'Arabian', 'Middle Eastern']",Al Taawun,Ayam Amman
1632,,['Fast Food'],Abu Shagara,Bait Al Farhah Cafeteria
1633,,['Fast Food'],Halwan Suburb,Al Jalla Cafeteria
1634,,['Pakistani'],Industrial Area,Burj Al Madina Restaurant
1635,,['Indian'],Saif Zone,Taj Al Madina
1636,,"['Ice Cream', 'Desserts']","Expo Centre Sharjah, Al Taawun",Häagen-Dazs
1637,,"['Japanese', 'Sushi']","Sharjah National Park, University City",Omagi Sushi
1638,,['Healthy Food'],"Aljada by ARADA, University City",Acai and Co - أكاى اند كو
1639,,"['Fast Food', 'Juices']",Al Ghuwair,Qaiser Al Yash Cafeteria
1640,,['Portuguese'],"Al Shaab Village, Al Riqqa Suburb",My Churro
1641,,"['Arabian', 'Middle Eastern']",Maysaloon,Al Subat Restaurant
1642,,['Pakistani'],Industrial Area,Danat Al Madinah Restaurant
1643,,['Fast Food'],Al Qulayaa,Najmat Al Fisht Cafeteria
1644,,"['Grill', 'Fast Food']",Al Majaz,Al Melh Al Bahri
1645,,"['Pakistani', 'Indian']",Industrial Area,Bab Al Khan
1646,,"['Fast Food', 'Juices']",Maleha & Around,Al Khatwa Cafeteria
1647,,['Pakistani'],Al Mujarrah,Al Ajdad Restaurant
1648,,['Seafood'],Al Nud,Shatee Al Bahr Fish Cooking
1649,,"['Fast Food', 'Beverages']",University City,Al Manafith Cafeteria
1650,,"['Grill', 'Indian', 'Seafood', 'Fast Food', 'Beverages']",Al Nahda,Grill Box
1651,,"['Indian', 'South Indian']",Bu Tina,Madeenath Bukhara Restaurant
1652,,['Fast Food'],Halwan Suburb,Burj Al Yarmook Cafeteria
1653,,"['Egyptian', 'Arabian', 'Middle Eastern']",Al Khan,Layali Al Neel
1654,,"['Indian', 'South Indian', 'Pakistani']",Industrial Area,Al Talaa Restaurant
1655,,['Fast Food'],Al Mareija,Mohammed Al Ali
1656,,['Pakistani'],Abu Shagara,Al Mikyal Al Thahbi Restaurant
1657,,['Indian'],Al Mareija,Al Jaberi Cafeteria
1658,,['South Indian'],Al Nahda,Ammachi Plavu
1659,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Falafel Umdah
1660,,"['Fast Food', 'Grill', 'Indian', 'Arabian', 'Juices']",Abu Shagara,Hot Pot Cafeteria
1661,,"['Fast Food', 'Juices']","Sahara Centre, Al Nahda",Kids Corner (Rukn Al Atfal)
1662,,['Asian'],Abu Shagara,Afamia Cafeteria
1663,,['Pakistani'],Industrial Area,Jawan
1664,,['South Indian'],Bu Tina,Indian Taste Cafeteria
1665,,['South Indian'],Abu Shagara,Rutchi Restaurant
1666,,"['Fast Food', 'Burger']","Sharjah National Park, University City",Crunchy Bite
1667,,['Fast Food'],Al Majaz,Wadi Al Shay
1668,,"['Indian', 'Pakistani']",Al Jubail,Ahmed Al Rais Cafeteria
1669,,['Fast Food'],Al Qulayaa,Al Bait Al Reyfe Cafeteria
1670,,"['Middle Eastern', 'Arabian']",Al Nahda,Zahrat Al Quds Restaurant
1671,,['Cafe'],University City,My Specialty Coffee
1672,,"['Middle Eastern', 'Indian', 'Fast Food']",Wasit Suburb,Green Corner Restaurant
1673,,"['Arabian', 'Middle Eastern', 'Street Food', 'Beverages']",University City,Mallah Cafeteria
1674,,"['Bakery', 'Cafe']",Industrial Area,Sugar Box
1675,,"['Fast Food', 'Juices']",University City,Shai Al Tanour Cafeteria
1676,,"['Fast Food', 'Juices']",Al Sabkha,Al Shatir
1677,,['Fast Food'],Al Riqqa Suburb,Potato Corner
1678,,"['Fast Food', 'Juices']",Halwan Suburb,Al Rayan Cafeteria
1679,,['Fast Food'],Al Nabba,Rukin Al Finjan Cafeteria
1680,,['Fast Food'],Al Majaz,Al Hadaf Al Thahabi Cafeteria
1681,,"['Chinese', 'Beverages', 'Fast Food']",Al Ghuwair,Iqbal Cafeteria
1682,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Mathaq Al Fakhar
1683,,"['Arabian', 'Middle Eastern', 'Seafood']",Industrial Area,Asifah Restaurant
1684,,['Pakistani'],Industrial Area,Al Mashawi Al Taibah Restaurant
1685,,['Fast Food'],Al Mirgab,Bissan Cafeteria
1686,,"['Cafe', 'Desserts']",University City,Konafa Coffee
1687,,"['Fast Food', 'Beverages', 'Juices', 'Tea']",University City,Nakhat Al Shai Cafeteria
1688,,['Fast Food'],University City,Wadi Jinan Cafeteria
1689,,"['Indian', 'Chinese']",Al Mahatah,Naseem Alward
1690,,"['Fast Food', 'Juices', 'Indian']",Al Soor,Al Mubaraz Cafeteria
1691,,['Cafe'],"Pullman Sharjah, Al Taawun",The Junction- Pullman Sharjah
1692,,"['South Indian', 'Beverages']",Muwailih Commercial,Al Wajabat Al Khafifah Cafeteria
1693,,"['Desserts', 'Bakery']",Khor Fakkan,Mr.Cake
1694,,['Mandi'],Abu Shagara,Am Naji Mandi Restaurant
1695,,['Indian'],Industrial Area,Jasar Al Sajja Restaurant
1696,,"['Arabian', 'Middle Eastern']",Al Mahatah,Al Batoul Cafeteria
1697,,['Mexican'],University City,Hola! Empanada
1698,,['Fast Food'],Industrial Area,Dar Al Ghowair Cafeteria
1699,,['Pakistani'],Industrial Area,Pak Al Reyan Restaurant
1700,,['Bangladeshi'],Al Taawun,Adhwa Al Nahda
1701,,"['Arabian', 'Middle Eastern', 'Fast Food']","City Centre Al Zahia, University City",Meat Z Chicken
1702,,"['Fast Food', 'Burger']",Al Mujarrah,Dar Al Zain Cafeteria
1703,,['Fast Food'],Al Manakh,Rukin Al Kafayef Cafeteria
1704,,"['Arabian', 'Grill', 'Lebanese', 'Middle Eastern']",Al Majaz,Ghaith Al Sham
1705,,"['Fast Food', 'Arabian', 'Middle Eastern']",Bu Tina,Jamal Al Sham
1706,,['Cafe'],University City,Baden Baden Cafe
1707,,"['Desserts', 'Bakery']",Industrial Area,HappyBox.com
1708,,"['Seafood', 'Arabian', 'Middle Eastern']",University City,Wadi Al Neel Al Shebi
1709,,['Fast Food'],Al Mahatah,Al Mathaq Al Awal
1710,,"['Kashmiri', 'Afghan', 'Pakistani']",Industrial Area,Shams Kashmir Restaurant
1711,,"['Arabian', 'Middle Eastern']",Khor Fakkan,Al Yawar
1712,,['Indian'],Al Nasseriya,Spicy Corner Restaurant
1713,,['Chinese'],Al Ghuwair,Al Shuwaiter Restaurant
1714,,['Fast Food'],Industrial Area,Rukn Al Waqt
1715,,"['Arabian', 'Middle Eastern', 'Fast Food']","City Centre Al Zahia, University City",Meat Z Chicken
1716,,['Seafood'],Khor Fakkan,Al Aristocraty Sea Food Restaurant
1717,,"['Kashmiri', 'Afghan', 'Pakistani']",Industrial Area,Shams Kashmir Restaurant
1718,,['Street Food'],Muwailih Commercial,Desi Food Counter
1719,,['Pakistani'],Industrial Area,Al Sana Restaurant
1720,,['Fast Food'],Muwailih Commercial,Al Fejel Cafeteria
1721,,"['Pakistani', 'Indian']",Industrial Area,Bahr Karachi Restaurant
1722,,"['Fast Food', 'Indian', 'Juices']",Industrial Area,Sina Al Madina Restaurant
1723,,['Fast Food'],Muwailih Commercial,Bab Al Safa Cafeteria
1724,,"['Arabian', 'Middle Eastern', 'Grill', 'Fast Food']","Sharjah Co-Operative Society, University City",Al Bustan Al Malaky Mandi Restaurant & Kitchen
1725,,"['Arabian', 'Middle Eastern']",Al Mareija,Lulual Sadaf Restaurant
1726,,['Fast Food'],Al Riqqa Suburb,Al Shathir Cafeteria
1727,,['Pakistani'],Industrial Area,Shams Muwailih
1728,,"['Pakistani', 'Indian']",Industrial Area,Badr Al Madina Restaurant
1729,,"['Healthy Food', 'International']",Al Majaz,The Vegan Table
1730,,"['Middle Eastern', 'Arabian']",Khor Fakkan,Rukn Al Dhaif
1731,,"['Arabian', 'Middle Eastern']",Muwailih Commercial,Al Ghuthiah Restaurant
1732,,['Desserts'],Al Majaz,Lotsa! Lazy Cake
1733,,"['Indian', 'North Indian', 'Desserts']",Al Shuwaihean,Al Rolla Sweets
1734,,"['Fast Food', 'Juices', 'Tea']",Al Shuwaihean,Rukn Al Shawaiheen Cafeteria
1735,,"['Indian', 'Arabian', 'Middle Eastern']","Sahara Beach Hotel & Spa, Al Khan",Al Dana Restaurant - Sahara Beach Resort & Spa
1736,,['Indian'],Al Taawun,Al Najwa Cafeteria
1737,,"['Indian', 'Chinese']",Industrial Area,Khan Al Kalily
1738,,['Desserts'],Al Majaz,Lotsa! Lazy Cake
1739,,"['Desserts', 'Ice Cream', 'Beverages']",University City,Mix Berry
